lat,lon,name,capacity,fee,access
33.8071405,-118.1472228,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8085277,-118.1356018,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8085359,-118.135319,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8086499,-118.1354573,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.808811,-118.1359456,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8088155,-118.1359403,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8093987,-118.13525,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8094347,-118.1366935,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8094409,-118.1352001,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8095175,-118.1353942,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8095499,-118.135702,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8095511,-118.1353545,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8095552,-118.136527,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8095652,-118.1365392,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8095759,-118.1354611,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8096079,-118.1354233,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8096637,-118.1355676,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8097167,-118.1359045,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8097256,-118.1358941,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8097655,-118.1362783,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8097757,-118.1362907,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8097963,-118.1359871,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8097993,-118.1359836,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8099128,-118.1361286,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8089791,-118.1361446,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.818025,-118.1441891,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8173665,-118.1441896,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8173514,-118.1430914,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8179805,-118.1430483,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.817443,-118.1430464,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183219,-118.1421217,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183149,-118.142153,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8182929,-118.142162,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8181537,-118.1421603,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8181565,-118.1423345,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8182052,-118.1423351,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8182117,-118.1422915,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183582,-118.1422883,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183569,-118.142442,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8182113,-118.1424445,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8182057,-118.1424014,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8181563,-118.1424034,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8181537,-118.142657,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8181447,-118.1426807,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8181213,-118.142688,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.817808,-118.1426868,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8178055,-118.142569,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8178063,-118.142043,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.817773,-118.144189,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8173521,-118.1441287,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8173665,-118.1441287,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8174054,-118.1430433,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8174055,-118.1430914,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8179799,-118.1430961,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.818025,-118.1441292,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8180337,-118.1430983,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8180333,-118.1441292,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8179374,-118.1430464,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183204,-118.1421378,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183051,-118.1421603,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183634,-118.1423009,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183436,-118.1422837,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183522,-118.1422844,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183619,-118.1422936,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183434,-118.1424485,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183615,-118.1424303,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8182256,-118.1422847,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8182064,-118.142303,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.818217,-118.1422871,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8182086,-118.1422967,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8182068,-118.1424293,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8182226,-118.1424507,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8182071,-118.1424384,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8182168,-118.1424489,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183512,-118.1424465,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183598,-118.1424365,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8181499,-118.142669,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8181334,-118.1426872,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8186632,-118.1410576,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8186557,-118.1410943,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8186276,-118.1411038,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8184912,-118.1411039,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8184936,-118.1415876,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8184852,-118.1416171,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8184602,-118.1416286,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8183197,-118.1416308,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8178079,-118.1405254,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8186189,-118.1405216,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8186632,-118.1405728,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8184934,-118.1415054,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8178083,-118.1406943,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8178069,-118.14152,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8186558,-118.1405313,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.818663,-118.1405452,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8186419,-118.1405218,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8186617,-118.1410786,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8186443,-118.1411026,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8184909,-118.1416051,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8184733,-118.1416271,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8090821,-118.1348654,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8087736,-118.1350379,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8087825,-118.1350486,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8090109,-118.1347785,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8091166,-118.1349068,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8091202,-118.1349026,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8091275,-118.1349114,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8091657,-118.1348661,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.832096,-118.140851,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8318652,-118.1408554,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8317234,-118.1409168,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8317259,-118.1411029,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8320912,-118.1404922,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8304639,-118.1411228,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8304617,-118.1405006,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8318659,-118.1409141,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8304585,-118.1352915,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.831041,-118.1352951,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8304628,-118.1408008,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8304954,-118.135221,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8306958,-118.1411165,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8306958,-118.1411216,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8308243,-118.1411573,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8308255,-118.1411646,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8308266,-118.1411483,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8308295,-118.1411738,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8308327,-118.14114,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8308348,-118.1411788,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8308394,-118.1411362,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8308404,-118.1411812,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8308405,-118.141121,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8308406,-118.1411158,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8308627,-118.1411209,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8308628,-118.1411361,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8308946,-118.1411806,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8308947,-118.1411851,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8309221,-118.1411226,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8309225,-118.1411848,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8309351,-118.1352925,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8309354,-118.1352242,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8310152,-118.1352163,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8310387,-118.1352932,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8310391,-118.1352164,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8312116,-118.1411139,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8312116,-118.1411199,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8312544,-118.1411135,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8312546,-118.1411443,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8313131,-118.1411127,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8313133,-118.1411438,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8313553,-118.1411123,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8313553,-118.1411204,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8314359,-118.1411156,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.831436,-118.1411197,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8315699,-118.1411144,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8315703,-118.1411806,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8315974,-118.1411776,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8315974,-118.1411803,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8316284,-118.141117,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8316286,-118.1411319,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8316456,-118.1411772,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8316489,-118.1411043,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8316491,-118.1411166,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8316497,-118.1411321,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8316558,-118.141174,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8316565,-118.1411364,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8316609,-118.141168,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8316612,-118.1411422,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.831664,-118.141151,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8316642,-118.1411593,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8304637,-118.1340832,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8310436,-118.134704,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8310462,-118.1340869,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8305009,-118.1341079,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8305565,-118.1341243,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8305566,-118.1341083,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8309559,-118.1341272,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.830956,-118.1341112,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.8310207,-118.1341116,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7848761,-118.1161015,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7847539,-118.1160999,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7847541,-118.1161379,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7847697,-118.1160998,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7848404,-118.1161014,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7848406,-118.1161373,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7854862,-118.1160984,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7854853,-118.1161353,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7855708,-118.1161037,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7855699,-118.1161347,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7867724,-118.1161007,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.786771,-118.1161294,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.786861,-118.1161288,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7861474,-118.1161004,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868603,-118.1159905,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868593,-118.115807,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868584,-118.115625,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7847443,-118.1153242,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7847454,-118.1154254,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7847676,-118.1154266,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7848713,-118.115322,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7848731,-118.1153513,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.785484,-118.1153158,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7854827,-118.1153457,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.785608,-118.1153157,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7855936,-118.109838,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7855949,-118.1090174,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7856097,-118.1153513,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.785644,-118.1090175,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7856455,-118.1099076,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7856456,-118.1098382,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7861415,-118.1153118,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7861422,-118.1153467,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7862276,-118.1153095,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7862278,-118.1153493,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7865932,-118.1099097,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7865996,-118.109018,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7866466,-118.1097788,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7866478,-118.1090181,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7867478,-118.1153051,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7867486,-118.1153454,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868843,-118.1153064,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868572,-118.115413,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868861,-118.1154137,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7865934,-118.1097787,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7869219,-118.1097809,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868546,-118.109433,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868548,-118.109615,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7866504,-118.109617,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7866479,-118.109433,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7855939,-118.109619,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7865951,-118.1099067,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868574,-118.115443,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868551,-118.1095544,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7855948,-118.1090585,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868549,-118.109651,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868552,-118.1093527,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7866475,-118.109262,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7866492,-118.109629,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7869236,-118.1098355,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868522,-118.109771,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7869231,-118.109819,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7858044,-118.1099073,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7856813,-118.1099071,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7865443,-118.1099111,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868549,-118.109682,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7866487,-118.109683,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7855945,-118.1092615,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7879049,-118.109765,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7879402,-118.1097667,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7879002,-118.1098236,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7879373,-118.1092375,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7879369,-118.109172,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7879363,-118.10905,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7874436,-118.109829,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7869284,-118.1089559,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7856441,-118.1089504,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7865998,-118.1089526,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.786169,-118.108951,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7869295,-118.1088931,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7868622,-118.1089585,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7878933,-118.10895,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7879357,-118.1089465,Unnamed Parking Structure,Unknown,Unknown,Unknown
33.7878894,-118.1088976,Unnamed Parking Structure,Unknown,Unknown,Unknown
