longitude,latitude,GIS_ACRES,YEAR_,FIRE_NAME,weight_hist,weight_recent
-120.0079124458887,34.659654485664376,25.66816,2017,WESTERLY,3.2834703444378306,1.4753583285758671
-116.61715197055086,33.974400504774636,25.6586,2017,FAIRVIEW,3.283111800243418,1.4751972242844016
-118.65088017095964,34.53736267096562,25.30416,2017,FIVE,3.2697271015803304,1.469183091499095
-120.18475675254552,34.71512071792276,25.13168,2017,WOODCHOPPER 2,3.263148371380796,1.4662270774733317
-118.31873420118448,35.57267543862168,48008.35,2016,ERSKINE,10.77915106258726,4.38247577980862
-118.33669197824359,34.38730397516887,41382.86,2016,SAND,10.630646228727697,4.322098220036503
-117.50779785516544,34.32579672515556,36266.7,2016,BLUE CUT,10.49868281697702,4.2684459006228215
-119.74573675608376,34.580868312945924,32580.44,2016,REY,10.39149808007432,4.224867838610906
-120.58574991457205,34.59567997216668,12713.62,2016,CANYON,9.450507791448164,3.8422897371449607
-117.25267079821842,34.3092868226512,8110.855,2016,PILOT,9.001081850917757,3.6595667854249143
-116.55724886533288,32.60441838894967,7606.026,2016,BORDER 3,8.936827572896021,3.6334429454727397
-120.03374255275949,34.495670924837405,7465.751,2016,SHERPA ,8.918215243754094,3.6258757371465262
-117.93604777963093,34.17839912740177,4245.794,2016,FISH,8.353919624309937,3.3964502591560044
-119.23008591087842,34.63863032478324,2300.255,2016,PINE,7.741209905277138,3.1473410771690817
-119.58292919066707,35.026835419371245,2000.119,2016,SODA,7.601461803080315,3.0905237388095244
-118.68640911136546,35.222788615445225,1563.429,2016,DEER,7.355276180167993,2.9904321338690347
-116.93231185295177,33.98481413298219,1458.703,2016,BOGART,7.285988269351246,2.9622617715441324
-117.36388794857304,33.40128792973365,1244.5,2016,ROBLAR,7.127292334702235,2.897740819391668
-117.87739616854556,34.198250414604445,1146.539,2016,RESERVOIR,7.045374928285262,2.864435687337887
-118.57331842280504,34.365941276417146,850.8893,2016,SAGE,6.747456588810272,2.743311129427056
-117.51629535272534,35.34495868024813,698.7193,2016,CUDDEBACK,6.5506792546214045,2.663307435621226
-118.71183631820197,35.200033309053566,515.6979,2016,RANGE,6.247458371030961,2.5400270241536154
-118.62910461941289,34.13280051447702,463.1134,2016,OLD,6.140128918918007,2.496390125327907
-118.52406968654893,35.495952141343544,303.7996,2016,HAVILAH 2,5.719654511475672,2.3254379885644467
-117.58819041762712,35.38202432370803,229.7579,2016,JOHAN,5.441369108983266,2.2122955871623335
-120.54663136531484,34.7331568878769,225.5222,2016,WASHINGTON,5.422842953365137,2.2047634143763695
-118.35058040210177,34.2836006719758,155.913,2016,WHEATLAND,5.0556915116285355,2.055490777636249
-117.5211448458282,33.66926690886135,146.0501,2016,HOLY,4.990773345040576,2.0290970207355983
-117.13899416472032,33.449440687778456,139.9618,2016,TEMECULA,4.948488931686362,2.011905461185845
-117.1255164412633,33.77305088372963,118.9174,2016,BRIGSS,4.786803172438556,1.946168937063564
-118.8215694114101,34.78571809637075,105.8172,2016,GORMAN,4.671118962248285,1.8991352470891458
-118.37267461442792,34.6645367692556,101.4958,2016,JOHNSON,4.629821822129183,1.8823450828826627
-116.79635009231227,32.962590382145315,100.0661,2016,FEATHER,4.61577475822423,1.8766339728904713
-117.65399417719114,33.54362480062127,97.34912,2016,TRABUCO,4.5885235971590435,1.865554477608662
-118.86732191995661,34.147706932129836,78.70457,2016,SHERWOOD,4.3783269241773874,1.7800948877959042
-117.68048870059678,33.52824729036736,70.31184,2016,SAN JUAN,4.267062372540027,1.7348580968955125
-117.09005928150575,33.41946146239611,66.19798,2016,PALA 3,4.207643187553498,1.7107000590734756
-119.19195075959777,35.324154479937064,65.12898,2016,STOCKDALE,4.191607077403093,1.7041802632260628
-118.38744910306436,34.28810366775704,61.8065,2016,KAGEL,4.140058571302781,1.6832222046407226
-117.62728579286983,33.49787889163589,55.2786,2016,SAN JUAN,4.030314356314895,1.6386035364945983
-117.77816788960244,33.56998586379265,46.28121,2016,LAGUNA,3.8561129649869494,1.5677785360960568
-119.3047075128629,34.35613528497373,46.16,2016,CASITAS,3.85354607566917,1.5667349167795355
-118.6012914732939,35.15415198189523,44.1466,2016,FRONTIER,3.8099149724870442,1.5489958340046717
-118.34030168716662,34.315621650121955,41.84724,2016,MAREK,3.7576412322342057,1.5277429172167065
-118.8004956687268,34.23455941052095,40.23864,2016,SAGE,3.7193756809134215,1.512185305036429
-117.24151051682904,34.166089377071245,36.23268,2016,BASIN,3.6171868702522,1.4706384350565995
-117.36137367079102,33.63890618768284,36.15097,2016,EVERGREEN 2,3.61498988118629,1.4697452059596188
-117.14827106055814,33.229795893694536,34.47683,2016,GOPHER 7,3.5688798073392927,1.450998248925031
-120.4431193617339,35.454152933563535,33.58666,2016,O'DONOVAN,3.5434680585875546,1.4406666028816235
-118.33350377830041,34.584095053926,30.64844,2016,SPUNKY,3.4546888582759117,1.4045716736188762
-120.55959541166506,35.018496811790456,30.23294,2016,BLUFF,3.441473307113832,1.399198631479625
-118.70988935303586,34.76423440000591,30.11751,2016,CEMENT,3.4377706832555215,1.3976932569574043
-117.15986814002318,33.25594419016005,29.30604,2016,GOPHER 10,3.4113470325837523,1.3869502022946787
-118.55542451634521,34.306678925352074,28.68535,2016,SESNON,3.3906536581196973,1.378536904079943
-118.58483844560855,34.45118548073516,28.31304,2016,NEWHALL ,3.3780324682116523,1.3734055111935077
-116.7599808672178,34.14415340821323,31284.44,2015,LAKE,10.350908092581605,3.807886284715881
-117.47549750513849,34.373736365103476,4249.093,2015,NORTH,8.354696144031989,3.0735209486236923
-120.61405508444463,35.35488591845379,2445.945,2015,CUESTA,7.802595586688232,2.870414504117629
-120.42226465920531,35.367294968615745,1812.315,2015,PARKHILL,7.502911940836651,2.760167051953529
-117.84400571367105,34.26764523077924,1461.844,2015,CABIN,7.288137765122825,2.6811560482138694
-119.33991366888428,34.303878427806445,1287.388,2015,SOLIMAR,7.161147103535992,2.634438794595314
-117.62328724999361,33.90723635565441,1048.689,2015,HIGHWAY,6.9562492088023165,2.559061071583484
-116.56280831691627,33.575735903264444,543.5366,2015,ANZA,6.299935157744866,2.3176166252475037
-118.39072197171369,34.717827150200335,410.6794,2015,POPPY,6.020244891089698,2.214724326249309
-118.53542522296712,34.356800065392505,364.396,2015,CALGROVE,5.90098169697649,2.1708498490466206
-119.32893458124485,34.60431955309238,273.8199,2015,CHORRO,5.616115974029026,2.0660536060798087
-118.56791968737623,34.60717071061137,270.0217,2015,WARM,5.602198891474703,2.0609337975269875
-118.07265723384853,34.02994920999591,234.188,2015,LINCOLN,5.460385194314723,2.008763453865318
-117.7268491706782,33.76956113574305,213.5105,2015,,5.368358688218959,1.9749087942298478
-120.41673228763125,34.68954738600597,210.8346,2015,MESA,5.355805781487188,1.9702908379162867
-118.78596791187476,34.22894411872351,186.1511,2015,RUSTIC,5.231916311971423,1.9247144491038006
-117.14234548674128,33.90663808970902,181.437,2015,MERWIN,5.206404907945966,1.9153293280474168
-117.6816063760054,34.38527197742248,174.9406,2015,PINES,5.170146438072209,1.9019905824125272
-116.84692132331146,32.95905940511314,170.9495,2015,WILDCAT,5.147200829052006,1.8935493645888368
-119.06634753551849,34.33967793113308,164.7058,2015,RIVER,5.110213926837427,1.8799426436714746
-116.86443400867236,33.38440825869018,150.418,2015,CUTCA,5.020044224293121,1.8467710638888801
-117.23882264632427,34.164917308329095,118.0251,2015,STERLING,4.77933439523986,1.7582188664922929
-118.3284886184434,34.70896427274783,96.20006,2015,MUNZ,4.576771328750153,1.683700078790086
-115.8374990569173,33.484069898459154,69.16941,2015,PALMAS,4.250912461077217,1.5638233006498072
-118.83907411295935,34.9073943078636,62.68637,2015,,4.153970567940355,1.5281603711765168
-117.32026750438871,33.434088179243496,56.08641,2015,DELUZ,4.0445660848320095,1.487912711068968
-116.90237739903382,34.232998687334074,55.595,2015,SUMMIT3,4.035920642084384,1.4847322304222919
-117.03868751759082,34.084266420079715,53.99769,2015,MILL2,4.007291184350446,1.4742000415100895
-120.28886161004542,34.9516535323094,53.55653,2015,WHITE,3.9992374118059146,1.4712372241670852
-118.35728878049252,34.67181966891616,53.45473,2015,JOHNSON,3.9973697142929723,1.4705501366497467
-117.4675382775996,34.314207399293885,45.73383,2015,SCALES,3.844468313550657,1.414300854790333
-118.82020623369571,34.29010191928342,44.26712,2015,PRINCETON,3.8125809411338794,1.4025701460452231
-118.87275795216438,34.160428026722315,43.49679,2015,POTRERO 2,3.795417051738892,1.3962559040062668
-117.14663265078363,33.974079929738025,35.20248,2015,SPIDER,3.589127624772433,1.3203662648942687
-118.74602102597787,35.479333890270034,31.73204,2015,LIGHTNING,3.488354414710093,1.2832938726914829
-118.63689558351905,34.515660812491326,31.04365,2015,CASTAIC,3.4670990358116316,1.2754744557804296
-118.87283197127189,34.16021412464611,29.24935,2015,POTRERO,3.409474696642683,1.2542756460890832
-118.80590945220285,34.222561316898975,25.0148,2015,BANNISTER,3.2586656068403337,1.198796082409021
-117.39604936072638,33.3192819241054,15186.14,2014,PULGAS,9.628204296098263,3.204950798108734
-117.28790396530054,33.356220808704954,5365.311,2014,TOMAHAWK,8.587895986816347,2.8586622438179456
-117.5443691751137,34.168128911880075,2141.841,2014,ETIWANDA,7.669887797667324,2.553083863052199
-117.15090587810471,33.11288226696385,1994.787,2014,COCOS,7.598793737750273,2.529418706283114
-117.87304818702393,34.158593264180546,1951.893,2014,COLBY,7.577067141869389,2.5221865507671737
-117.54377354189944,33.4170506138122,1457.185,2014,COMBAT,7.284947790664642,2.4249484657624696
-117.14887580881891,33.00091618063344,1331.426,2014,BERNARDO,7.194756619788698,2.3949264329729956
-117.58784033860624,33.75549875756505,959.0129,2014,SILVERADO,6.866946721871599,2.285807997006374
-120.45125080377524,34.61642096032308,631.8137,2014,MIGUELITO,6.450176066029457,2.147077097142641
-117.1635838704963,33.31009207590858,441.0284,2014,HIGHWAY,6.091374133407203,2.027642308997706
-117.27684443064244,33.11184063167795,376.9402,2014,POINSETTIA,5.934735982046279,1.9755019978057313
-116.49331035011062,32.81367266522635,270.0748,2014,GUN,5.6023947975547825,1.8648752275665434
-117.86382836623685,34.26454285442892,268.8589,2014,TECOLOTE,5.59789922980668,1.8633787830583945
-119.4055514411433,34.925812472056634,223.7797,2014,SCHOOL,5.415120811450917,1.8025371328636908
-117.76351759135294,34.26556581498156,190.0584,2014,SHOEMAKER,5.252579140474127,1.74843171069955
-116.57693724540836,33.078934556684885,177.7857,2014,BANNER,5.186187881912398,1.7263319805140276
-117.28808655314066,33.250813833122876,167.907,2014,RIVER,5.129348267596749,1.7074117164997966
-118.7196450685246,34.757844385763654,117.0455,2014,PINE ,4.771070143364042,1.5881512890211404
-116.91791980634116,33.59313632320608,77.76864,2014,SABINA,4.366514948109791,1.4534865627611697
-116.9494409708332,33.98775897136395,31.47281,2014,BOGART,3.4804031237931135,1.158525559523195
-116.22680669324821,32.662681594954314,26.66445,2014,JACUMBA,3.3201481954367433,1.105181327853252
-118.46512247014044,34.65807413647197,30267.69,2013,POWERHOUSE,10.317869123907164,3.1076824593884615
-116.61958341999795,33.724789051657105,27523.67,2013,MOUNTAIN,10.222837972418194,3.0790596266086325
-119.00909544351136,34.12844357927959,23676.66,2013,SPRINGS,10.072287266547598,3.0337146254011125
-116.81600735889376,33.88049612290814,20308.45,2013,SILVER,9.918841573951722,2.9874976709483754
-116.45560712161812,32.92756711828273,7084.673,2013,CHARIOT,8.865830137027828,2.670336721069548
-118.90999987079361,34.784354068228616,4345.26,2013,GRAND,8.377070984153477,2.523125293204682
-116.80775602881324,34.03025274138997,3779.732,2013,HATHAWAY,8.23767292065939,2.4811394033284935
-116.91101886173846,33.95759766054103,3166.079,2013,SUMMIT,8.060564990970184,2.427795520022351
-116.53989954463464,33.12301251269386,2780.291,2013,FELIPE,7.930670487378928,2.388672047381456
-117.3177621343899,33.36489670206345,2229.46,2013,DELUZ,7.709963121208683,2.3221962661645916
-119.7729330677482,34.55104458764029,1912.05,2013,WHITE,7.556454106056346,2.275960239324365
-117.38818312731566,33.638068695431336,1384.327,2013,FALLS,7.233691491836997,2.178746008099846
-116.49881390975992,33.041759744459966,1270.866,2013,GENERAL,7.148240392438847,2.153008631559589
-118.9098114099055,34.87952360549587,712.046,2013,RANCHO,6.569545934462252,1.9787092103513697
-118.62537918639534,34.52326670684401,659.6399,2013,LAKE,6.493208910769399,1.9557169406604775
-118.93102352534466,34.89519709226179,612.6207,2013,WATER,6.419376984816487,1.93347919190913
-117.05326437598399,34.06986830980048,534.2628,2013,MILL,6.282757841242707,1.8923302966283055
-116.85127536180299,33.892802548780054,510.2238,2013,GORGONIO,6.236807459100077,1.8784903074917916
-120.04005205931293,35.15819973089278,489.5211,2013,BRANCH,6.195468295409455,1.8660391906628853
-118.75884852760615,35.47474134114672,439.6849,2013,RIVER,6.088330107589496,1.8337697886167512
-117.61266224347139,34.30417088716762,406.6946,2013,GOBBLERS,6.010518364704379,1.8103333420409533
-117.41981364629481,33.97153416231128,362.2378,2013,JURUPA,5.89505771620159,1.775557263008284
-116.87282976265844,32.56398025082266,325.2898,2013,BORDER2,5.787785943533608,1.7432476259791263
-116.73506895454263,32.7125452191871,263.2317,2013,LYON,5.576826369750572,1.6797078234082108
-115.27009084654865,32.698191478243444,261.724,2013,HIGHLINE,5.5711040514831165,1.6779842942673338
-117.61809499879895,34.33723833046326,245.4933,2013,SHARP,5.507334812585964,1.6587773686134648
-117.91837017527963,34.16629316296791,209.502,2013,MADRE,5.3494951542649485,1.6112369771169754
-118.45999844296792,34.57058524674005,206.0807,2013,BEE,5.33310857236409,1.6063014334954113
-117.15090482912125,33.98042376535854,168.0977,2013,REDLANDS,5.130476654392756,1.5452698726537775
-116.93566115222808,32.57184755289532,164.2063,2013,OTAY,5.107194995952955,1.5382575718879925
-118.70257368248146,34.15180381294715,161.9402,2013,OLD,5.0933832623274276,1.5340975576635107
-118.91700268394784,34.41598364869984,145.2335,2013,GOODENOUGH,4.985204659234433,1.501514788559153
-118.60431109855644,34.41307063628176,145.1069,2013,MAGIC,4.984338545567528,1.5012539201358235
-116.82464682891231,32.8969926353503,139.3611,2013,PEUTZ,4.944218387674901,1.4891699607975606
-117.19105615691345,33.96847908376376,126.6421,2013,SMILEY,4.849230253797422,1.4605600846733224
-117.43151203223395,34.211854779469455,123.3818,2013,SIERRA,4.823355867351057,1.4527668692388978
-117.45534472719002,34.301933573057,98.36967,2013,CLEGHORN,4.59884693631595,1.385146078688528
-116.71122888308128,33.64441461497299,95.79614,2013,LITTLE,4.572607117454403,1.3772427971258052
-120.85024907376048,35.44278305423096,94.40611,2013,CREEK,4.558142622524969,1.3728861749748262
-116.65432262543466,33.958524834408436,89.7011,2013,WATER,4.507569484941705,1.3576538386565076
-118.18561330202856,34.97070259510617,77.83089,2013,BACKUS,4.367304925126059,1.3154069651036224
-117.4400847822409,34.181464802969444,76.87362,2013,LYTLE,4.355087256244343,1.3117270739533897
-117.10154339709435,34.001804680390826,72.77747,2013,LIVE OAK,4.301053400444766,1.2954523893392584
-119.50962959054647,35.00015554794526,71.47372,2013,ELKHORN,4.283224013389253,1.2900822811561956
-116.99616129949302,33.90822911715976,67.45936,2013,RELAY,4.226240284533656,1.2729191118517154
-116.25208260096484,32.607643686457614,61.55982,2013,BORDER,4.136123218995065,1.2457763733169793
-116.61130636722145,33.834811847217225,59.22004,2013,TRAM,4.098005187284519,1.2342954427962771
-116.90642649962959,32.81918131707592,58.84497,2013,VALLEY 2,4.0917573850301965,1.232413640920103
-120.77030662682215,35.46718547772439,51.07315,2013,TORO,3.952649460831874,1.190515139320447
-120.14166934879417,35.17145928771156,50.99357,2013,ROCK,3.9511200570895064,1.190054491765569
-118.69711341573135,34.57838715974846,49.12442,2013,HIGHWAY,3.9145083144874686,1.1790272468058158
-118.8530136302417,34.3055658230668,44.73134,2013,HAPPY CAMP,3.822783839667947,1.1514003658994894
-116.97552648475958,32.67952467626456,44.05412,2013,MIGUEL,3.8078644338127567,1.1469067272107372
-117.2529400714061,33.95858801863485,40.5702,2013,HEACOCK,3.7273835644148683,1.1226663551784313
-117.140441289909,33.97446398708517,40.46907,2013,VIPER,3.724947848156815,1.121932731539645
-118.2409128502898,34.785155697698364,39.12205,2013,MAY,3.691926058498213,1.111986759627492
-118.69591921593299,34.26743192595397,37.86338,2013,HIDDEN,3.6600524190654595,1.10238660391777
-118.68441725036091,34.56728820458761,29.87113,2013,TOWNSEND,3.429821442962355,1.0330423665126185
-116.86126700375061,33.550941583323976,27.81954,2013,THOMAS,3.3610536293058972,1.0123298990734364
-118.86591556353446,34.40481727534579,25.82967,2013,CONDOR,3.289508364697337,0.9907808794836112
-118.22702281012842,35.28006468629228,12015.21,2012,JAWBONE COMPLEX,9.394011850548937,2.5601668934128647
-116.46162098230032,33.18831279028783,11667.14,2012,WILSON,9.364617329544357,2.5521559518981105
-116.49382537355812,33.135973855413866,10630.23,2012,STEWART,9.271551174896077,2.5267924659010337
-116.45674822078051,33.05454391171348,5320.116,2012,BANNER,8.579438334772199,2.3381697126002106
-117.78901129246272,34.25618363653377,4192.321,2012,WILLIAMS,8.341248300405526,2.273255355451428
-116.8515486831624,33.58039734781785,2637.363,2012,BUCK,7.877913928056305,2.146982008180806
-116.3357652470341,32.61926693979033,2555.589,2012,SHOCKEY ,7.846429227135289,2.138401426185662
-116.95826649603177,33.84601446737231,2177.426,2012,HIGHLAND,7.686357876653729,2.0947768940255465
-116.72105357799894,33.38892933560488,2006.962,2012,CHIHAUHAU 2,7.604875556329764,2.072570371167085
-118.30329541515428,35.12214813595247,1428.454,2012,SAND,7.265047832161013,1.979956512176707
-116.36880938926198,32.693633367102436,995.6812,2012,OLD - 2,6.9044309595501066,1.8816769492857386
-118.21493708623429,34.573895264828124,885.1592,2012,HILLSIDE,6.786896618436762,1.8496451045590474
-118.88478505898165,34.718068127363104,689.6714,2012,HILL,6.537664167969633,1.7817213379509802
-120.54196923837087,35.39567543288967,616.9758,2012,CALF,6.426449298114922,1.7514117500574313
-116.50512529827162,33.016068329330324,519.3954,2012,VALLECITO ,6.25458890724494,1.704574329582109
-118.6600604944798,34.535289747266454,488.7408,2012,FIVE MILE,6.193876271553772,1.6880282061173741
-117.05291651973309,33.649946829589545,402.8371,2012,VISTA,6.001011578825203,1.6354664455951033
-116.65542630137863,33.94371350982974,376.149,2012,VIEW,5.9326403348311905,1.6168331078774492
-119.32691798785407,34.68406110157551,360.8288,2012,OZENA,5.891171171783174,1.6055314425163536
-117.44271433871499,34.25540879108965,334.4905,2012,DEVORE,5.815593640064484,1.5849341622839739
-116.8838090107724,33.878375837397435,322.5931,2012,RANGE,5.779486862336487,1.5750939174090823
-117.29058081746133,33.54095381656777,309.349,2012,VOLCANO,5.737697470685951,1.5637049795727613
-116.2162658260569,33.96943284927773,257.6587,2012,QUAIL,5.555509432071739,1.51405294673988
-117.46840378756606,33.862469810660215,256.1035,2012,LAKEPOINTE,5.54947872755919,1.512409388025817
-118.89361324315993,34.90804845999272,206.0988,2012,GRAPEVINE,5.333195974082482,1.453465461418476
-119.2094245055484,34.90643449977986,173.2719,2012,EMIGDIO,5.160616723235485,1.4064321287446775
-116.72653668984753,33.57094979352191,160.4304,2012,CARY,5.084074090020547,1.3855718276710656
-118.76269964785764,34.74879711230653,146.9889,2012,COPCO,4.997137270951474,1.3618787804894976
-119.90812440581222,35.1253781371852,144.3692,2012,CALIENTE,4.9792767132243565,1.3570112106675387
-115.39336281587215,33.17280049741639,142.1018,2012,HIGHLINE,4.963556265099648,1.3527268887528137
-116.64244206318445,33.889697079910036,136.8997,2012,WINDY,4.9265266093074045,1.3426351302643214
-118.36808771859133,35.32627252172129,130.0695,2012,TWINS,4.875727716868703,1.3287908170238603
-118.22742716356507,34.435145743874955,126.4701,2012,TREE,4.847881827292835,1.3212019268091217
-116.24611224814419,32.608115144501014,121.3023,2012,BORDER 12,4.80649584873052,1.3099229318650667
-117.16522758950298,34.35259831800137,118.7185,2012,BOWEN,4.785143153671125,1.3041036435944215
-117.19266875154513,33.765164703258776,97.77544,2012,FREEWAY,4.592848990855996,1.25169737061244
-117.66438431483327,34.43383744235966,94.33763,2012,OASIS,4.557424591066194,1.2420430954205715
-119.53106547572335,35.12978882302507,93.25681,2012,MIDOLI 2,4.546023078359789,1.2389358207193948
-117.39378359171238,34.34338076891437,86.87046,2012,LITTLE,4.475863684500308,1.219815155312691
-118.7164360394129,34.41160878134496,75.20238,2012,TELEGRAPH,4.333392695800643,1.1809872813070428
-116.77800545490165,32.611185103319336,73.98676,2012,MARRON,4.317311564619134,1.1766046617921309
-118.15603855302145,34.55584405696967,71.69716,2012,TOVEY,4.286302319127187,1.1681536565175787
-117.25147309954103,33.665815712253675,71.6502,2012,CEDAR,4.285656142937485,1.1679775529619834
-118.1920513939269,34.96460536635948,66.91458,2012,SOLEDAD,4.2182507390544925,1.1496074373815697
-116.84488681547785,33.76727079971583,66.46069,2012,CREEK,4.2115450578646225,1.1477799260633799
-119.14560466497333,34.694465413748254,63.83113,2012,VALLEY,4.171785889237067,1.1369442885477705
-116.25208259859248,32.60764426781284,61.55973,2012,BORDER 6,4.1361217803709645,1.1272246850115313
-117.65635238282493,34.43505362801835,58.09877,2012,OASIS,4.079210112012735,1.111714445989306
-117.12422116552264,34.08613982793351,56.50734,2012,GREENSPOT,4.051912591830372,1.1042750038686244
-116.77228432792077,32.56350445110869,56.17696,2012,BORDER 7,4.046151020038371,1.1027047923774562
-118.47308023150538,34.09609589729275,53.52312,2012,SEPULVEDA PASS,3.9986248318967426,1.0897523951071464
-118.22472014509007,34.58138989699946,47.19527,2012,HILLSIDE,3.8752608834611353,1.056131797044235
-119.38978973325834,34.70593534242916,47.1736,2012,TINTA,3.87481115316202,1.0560092312394354
-116.96528164870124,33.63022785247614,45.88421,2012,RED,3.8476809449909077,1.048615386961176
-116.78394491333883,33.54002407103495,45.63428,2012,ROCK,3.842335893011718,1.0471586903614276
-116.91721791874504,33.99629635389589,44.45541,2012,BLUFF,3.816731845442943,1.040180773368581
-117.73172434786461,33.771539096090564,43.97403,2012,SANTIAGO,3.806085212066493,1.0372792272847216
-119.79552822747851,34.5041381134075,43.56773,2012,LOOKOUT,3.7970100545418437,1.0348059583324627
-116.85607257247638,33.89191682931837,41.8919,2012,TWIN,3.7586829969180835,1.0243606165965413
-118.91237884934674,34.98210419715377,41.16521,2012,LAVAL,3.741595473448212,1.0197037231867865
-117.05991576487877,34.460165000158284,36.44505,2012,POWERLINE,3.6228745249922003,0.987348490233371
-119.73324454665548,35.31659890772706,35.61077,2012, ,3.600342459415745,0.9812077860010597
-119.22727669210832,34.300838311428336,35.34611,2012,SKYLINE,3.5930871831223268,0.9792304925438573
-118.56426380256029,35.111244216062666,33.2103,2012,PRISON,3.532526768316745,0.9627258541100085
-117.07556528033716,34.607063505266815,30.00077,2012,JAMESON,3.434012042886348,0.935877459348209
-116.89631850662009,33.88744626575365,29.61336,2012,TRUCK,3.4214365149829065,0.9324502281803347
-118.90097091007954,34.84826442287833,29.23741,2012,LANCER,3.409079899495172,0.9290826576056306
-118.66856092114391,34.28165238404475,29.06263,2012,MOUNT SINAI,3.4032828721809545,0.9275027833574199
-118.78865427222487,34.51435123282493,27.25939,2012,BLUE,3.341425791743869,0.9106447623140517
-117.29965580249248,33.750517312,27.12194,2012,CHRISTMAS,3.3365500546054347,0.9093159689293517
-118.55155139310953,34.75631529506901,27.09223,2012,RIDGE,3.3354930256475663,0.909027894932175
-116.9284874170709,33.99801695283461,25.88265,2012,BLUFF 2,3.291481097105162,0.8970332451316286
-116.98291537270782,33.88193498288701,25.16839,2012,LAMB,3.264552193824198,0.8896942628360281
-118.76621901757208,35.1156889183734,25939.01,2011,COMANCHE,10.163541843375372,2.5062985614698454
-118.72454900549853,35.40764491183531,25223.41,2011,BRECKENRIDGE COMPLEX,10.135567455453723,2.4994001623402418
-118.39340290220518,35.016268908110945,14585.36,2011,CANYON,9.587842124440755,2.3643327586385325
-116.47954192341207,33.311973055341944,13992.99,2011,EAGLE,9.54638323071362,2.3541091213170433
-118.95199594401161,35.5236910036862,5899.568,2011,REED,8.682803896446478,2.1411530793640523
-119.89828186492716,35.45799567168015,5068.753,2011,ANTELOPE,8.531047377449752,2.103730382521113
-118.52429011047947,35.30394679954748,3068.719,2011,INDIAN,8.029341305447405,1.9800111883742653
-119.09150401811478,35.01505406668497,2709.766,2011,KNOB,7.9049865307604,1.9493456784848073
-118.54803790055391,35.18204712865807,2577.548,2011,BLACK,7.854981728791861,1.9370146461368645
-116.50280510196148,33.05965686014133,2133.962,2011,GREAT,7.666204126909481,1.890462662652492
-118.68679792111163,35.336466928336826,2130.331,2011,CATTLE,7.664501946174725,1.8900429100512213
-118.58863394154916,35.34409943069292,1711.335,2011,BAKER,7.4456132151294225,1.8360656135344189
-115.77279710241525,35.351540957139555,1708.175,2011,WELLS,7.443766076936945,1.8356101148641735
-119.9380870147087,35.36026755550934,1533.496,2011,SODA,7.335957267344109,1.8090247897324214
-117.4491055818735,34.36230078887439,1159.325,2011,HILL,7.056455417273242,1.7401004820888835
-117.0776199454173,33.93162041232112,1026.639,2011,GILMAN,6.935019217026254,1.7101546837953714
-114.48542150121995,32.823160978732446,730.8424,2011,LAGUNA,6.595565190234374,1.6264463513907408
-120.04170449178915,34.853041460012165,675.5593,2011,FIGUERO,6.517020100827576,1.6070773708105024
-119.63797697541455,35.2920750914168,674.2451,2011,58 COMPLEX,6.515075736074756,1.606597896365662
-118.96459265298522,34.943366296115315,667.1498,2011,IKEA,6.504512399893043,1.603993009734157
-119.14530764294148,35.002530820347545,633.4729,2011,WOLF,6.452794575446408,1.5912395512439517
-118.32932327590507,34.560167255579564,601.9916,2011,MINT,6.401903266281899,1.5786899089129702
-118.64251471766673,35.268979683434765,552.2788,2011,CALIENTE,6.315862033608826,1.557472402161997
-118.89033360015787,35.499432486861785,550.7938,2011,LIGHTNING,6.3131744257650055,1.5568096462274452
-116.59501678150443,33.86706712483068,541.4962,2011,WINDY POINT,6.296181080781787,1.5526191389473714
-117.81855291110851,33.93330768835581,508.3433,2011,CARBON CANYON,6.233122248929731,1.53706902246295
-118.52484382637118,35.39864869618958,465.2943,2011,HARPER,6.144816979849363,1.5152932112076847
-117.14264349211939,33.62538040612813,411.1817,2011,KELLER,6.021464271546522,1.4848748078462295
-117.6697471946943,34.435511377740156,355.5502,2011,OASIS,5.876475043405301,1.4491209043823674
-117.43309105499314,34.25171309421273,322.3915,2011,KEN,5.778863663557027,1.4250502344656322
-118.34957532762644,34.49092629487492,298.8475,2011,WAGON,5.703274012077677,1.4064100559054202
-117.12650640197722,34.37843535837149,294.4362,2011,BOWEN,5.688452908289913,1.4027552167090944
-118.34073787593667,35.34709287301325,283.8314,2011,HART,5.651897426269415,1.3937407458274176
-118.55947799789863,34.76925689669577,241.0146,2011,RANGE,5.488998054915383,1.353570255423517
-119.27365251027814,34.98760978268979,217.545,2011,HARRIS,5.3869919429876765,1.3284158579186567
-117.57692629394533,35.41302854400608,217.4034,2011,TRONA,5.386343811515141,1.3282560306652946
-117.07169624257757,33.38542169376796,191.5002,2011,PALA,5.260097192688338,1.2971239977547118
-119.72729948654587,34.910584536016536,188.9787,2011,CANYON,5.246911960613064,1.2938725595560834
-116.76043804480327,32.59516709689505,185.4253,2011,BEE,5.228030622654794,1.2892164789404188
-119.06258121920894,34.932732634646655,182.72,2011,UNKNOWN,5.213412859457593,1.2856117829163716
-117.04614527209598,34.57216544218235,179.29,2011,JOHNSON,5.194566665554109,1.2809643687179175
-120.2195216204552,34.74934331388989,171.7036,2011,ALISOS,5.151576830332012,1.2703632058717986
